dataset_id,canonical_smiles,murcko_scaffold,scaffold_key,split
D3R_023343,Cc1nccc(N2CCC[C@@H]2Cn2cccn2)n1,c1cnn(C[C@H]2CCCN2c2ccncn2)c1,c1cnn(CC2CCCN2c2ccncn2)c1,test
D3R_023344,Cc1nccc([C@@H]2CCCN(C(=O)C(C)C)C2)n1,c1cc([C@@H]2CCCNC2)ncn1,c1cc(C2CCCNC2)ncn1,train
D3R_023345,Cc1nccc([C@@]2(C)CN(C)CCO2)n1,c1cc(C2CNCCO2)ncn1,c1cc(C2CNCCO2)ncn1,train
D3R_023346,Cc1nccc2c1C(O)(C(F)(F)F)N=CN2,C1=NCc2cnccc2N1,C1=NCc2cnccc2N1,train
D3R_023347,Cc1ncccc1/N=C1/N[C@H](C)CS1,c1cncc(/N=C2/NCCS2)c1,c1cncc(N=C2NCCS2)c1,train
D3R_023348,Cc1ncccc1C1=NCCC1,c1cncc(C2=NCCC2)c1,c1cncc(C2=NCCC2)c1,train
D3R_023349,Cc1ncccc1CN(C)[C@H]1CCC[C@@H]1S(C)(=O)=O,c1cncc(CNC2CCCC2)c1,c1cncc(CNC2CCCC2)c1,train
D3R_023350,Cc1ncccc1CN1CCN(C(=O)OC(C)(C)C)C[C@@H]1C,c1cncc(CN2CCNCC2)c1,c1cncc(CN2CCNCC2)c1,valid
D3R_023351,Cc1ncccc1CN1CCO[C@H]([C@@H](C)NC(=O)OC(C)(C)C)C1,c1cncc(CN2CCOCC2)c1,c1cncc(CN2CCOCC2)c1,train
D3R_023352,Cc1ncccc1CN1C[C@@H](C)O[C@@H](C(N)=O)C1,c1cncc(CN2CCOCC2)c1,c1cncc(CN2CCOCC2)c1,train
D3R_023353,Cc1ncccc1CN1C[C@H](CO)OC[C@@H]1C,c1cncc(CN2CCOCC2)c1,c1cncc(CN2CCOCC2)c1,train
D3R_023354,Cc1ncccc1CNc1cnn(C(C)(C)C)c1,c1cncc(CNc2cn[nH]c2)c1,c1cncc(CNc2cn[nH]c2)c1,test
D3R_023355,Cc1ncccc1NC(=O)C(=O)N1CCN(c2ccc(Cl)cn2)CC1,O=C(Nc1cccnc1)C(=O)N1CCN(c2ccccn2)CC1,O=C(Nc1cccnc1)C(=O)N1CCN(c2ccccn2)CC1,train
D3R_023356,Cc1ncccc1NC(=O)C(=O)NCCSc1ccccc1F,O=C(NCCSc1ccccc1)C(=O)Nc1cccnc1,O=C(NCCSc1ccccc1)C(=O)Nc1cccnc1,train
D3R_023357,Cc1ncccc1NC(=O)C(=O)NC[C@@H]1CCCO1,O=C(NC[C@@H]1CCCO1)C(=O)Nc1cccnc1,O=C(NCC1CCCO1)C(=O)Nc1cccnc1,train
D3R_023358,Cc1ncccc1NC(=O)C(=O)NC[C@H](O)c1ccsc1,O=C(NCCc1ccsc1)C(=O)Nc1cccnc1,O=C(NCCc1ccsc1)C(=O)Nc1cccnc1,test
D3R_023359,Cc1ncccc1NC(=O)C[C@@H](O)c1cccc(F)c1,O=C(CCc1ccccc1)Nc1cccnc1,O=C(CCc1ccccc1)Nc1cccnc1,train
D3R_023360,Cc1ncccc1NC(=O)N(C)CCOc1ccc(F)cc1,O=C(NCCOc1ccccc1)Nc1cccnc1,O=C(NCCOc1ccccc1)Nc1cccnc1,train
D3R_023361,Cc1ncccc1NC(=O)N(C)Cc1nccn1C(F)F,O=C(NCc1ncc[nH]1)Nc1cccnc1,O=C(NCc1ncc[nH]1)Nc1cccnc1,valid
D3R_023362,Cc1ncccc1NC(=O)N1CCN(c2ccc(Cl)cn2)CC1,O=C(Nc1cccnc1)N1CCN(c2ccccn2)CC1,O=C(Nc1cccnc1)N1CCN(c2ccccn2)CC1,valid
D3R_023363,Cc1ncccc1NC(=O)N1CC[C@H](Cc2ccccc2)C1,O=C(Nc1cccnc1)N1CC[C@H](Cc2ccccc2)C1,O=C(Nc1cccnc1)N1CCC(Cc2ccccc2)C1,test
D3R_023364,Cc1ncccc1NC(=O)NCc1csc(C(C)(C)C)n1,O=C(NCc1cscn1)Nc1cccnc1,O=C(NCc1cscn1)Nc1cccnc1,test
D3R_023365,Cc1ncccc1NC(=O)N[C@@H]1CCC[C@@H]1CNC(=O)OC(C)(C)C,O=C(Nc1cccnc1)NC1CCCC1,O=C(Nc1cccnc1)NC1CCCC1,train
D3R_023366,Cc1ncccc1NC(=O)N[C@H]1CCCC[C@H]1OC1CCCC1,O=C(Nc1cccnc1)N[C@H]1CCCC[C@H]1OC1CCCC1,O=C(Nc1cccnc1)NC1CCCCC1OC1CCCC1,valid
D3R_023367,Cc1ncccc1NC(=O)[C@@H]1COCCN1,O=C(Nc1cccnc1)[C@@H]1COCCN1,O=C(Nc1cccnc1)C1COCCN1,train
D3R_023368,Cc1ncccc1NC(=O)[C@](C)(N)C(F)(F)F,c1ccncc1,c1ccncc1,train
D3R_023369,Cc1ncccc1NC(=O)c1ccccc1F,O=C(Nc1cccnc1)c1ccccc1,O=C(Nc1cccnc1)c1ccccc1,train
D3R_023370,Cc1ncccc1NC(=O)c1ccccc1OCc1cscn1,O=C(Nc1cccnc1)c1ccccc1OCc1cscn1,O=C(Nc1cccnc1)c1ccccc1OCc1cscn1,valid
D3R_023371,Cc1ncccc1N[C@H](C)c1cc(Cl)ccc1Cl,c1ccc(CNc2cccnc2)cc1,c1ccc(CNc2cccnc2)cc1,train
D3R_023372,Cc1ncccc1N[C@H](C)c1cn(C)nc1C,c1cncc(NCc2cn[nH]c2)c1,c1cncc(NCc2cn[nH]c2)c1,train
D3R_023373,Cc1ncccc1O[C@@H](C)[C@@H](C)O,c1ccncc1,c1ccncc1,train
D3R_023374,Cc1ncccc1Oc1cc(Cl)ccc1C(N)=S,c1ccc(Oc2cccnc2)cc1,c1ccc(Oc2cccnc2)cc1,train
D3R_023375,Cc1ncccc1Oc1ncncc1Br,c1cncc(Oc2ccncn2)c1,c1cncc(Oc2ccncn2)c1,train
D3R_023376,Cc1nccn1C,c1c[nH]cn1,c1c[nH]cn1,train
D3R_023377,Cc1nccn1C#N,c1c[nH]cn1,c1c[nH]cn1,train
D3R_023378,Cc1nccn1C(=O)C1CCCCC1,O=C(C1CCCCC1)n1ccnc1,O=C(C1CCCCC1)n1ccnc1,train
D3R_023379,Cc1nccn1C[C@H](O)COc1ccc(Br)cc1,c1ccc(OCCCn2ccnc2)cc1,c1ccc(OCCCn2ccnc2)cc1,valid
D3R_023380,Cc1nccn1Cc1ccc(NC(=O)[C@H](C)S(C)(=O)=O)cc1,c1ccc(Cn2ccnc2)cc1,c1ccc(Cn2ccnc2)cc1,train
D3R_023381,Cc1nccn1Cc1cccc(CNC(=O)Cc2ccc[nH]2)c1,O=C(Cc1ccc[nH]1)NCc1cccc(Cn2ccnc2)c1,O=C(Cc1ccc[nH]1)NCc1cccc(Cn2ccnc2)c1,train
D3R_023382,Cc1nccn1Cc1cccc(CNC(=O)N(C)C[C@@H]2CCCO2)c1,O=C(NCc1cccc(Cn2ccnc2)c1)NC[C@@H]1CCCO1,O=C(NCc1cccc(Cn2ccnc2)c1)NCC1CCCO1,valid
D3R_023383,Cc1nccn1Cc1cccc(CNC(=O)N2CCOCC2)c1,O=C(NCc1cccc(Cn2ccnc2)c1)N1CCOCC1,O=C(NCc1cccc(Cn2ccnc2)c1)N1CCOCC1,test
D3R_023384,Cc1nccn1Cc1cccc(CNC(=O)Nc2ccc3c(c2)COC3)c1,O=C(NCc1cccc(Cn2ccnc2)c1)Nc1ccc2c(c1)COC2,O=C(NCc1cccc(Cn2ccnc2)c1)Nc1ccc2c(c1)COC2,test
D3R_023385,Cc1nccnc1O[C@H]1CCN(C(=O)OC(C)(C)C)C1,c1cnc(O[C@H]2CCNC2)cn1,c1cnc(OC2CCNC2)cn1,train
D3R_023386,Cc1ncn(CC(C)(C)C(=O)NN)c(=O)c1Br,O=c1ccnc[nH]1,O=c1ccnc[nH]1,train
D3R_023387,Cc1ncn(CCNS(=O)(=O)c2ccc(OC(F)(F)F)cc2)c(=O)c1C,O=c1ccncn1CCNS(=O)(=O)c1ccccc1,O=c1ccncn1CCNS(=O)(=O)c1ccccc1,train
D3R_023388,Cc1ncoc1C(=O)CBr,c1cocn1,c1cocn1,train
D3R_023389,Cc1ncoc1C(=O)N1CCC[C@H](O)C1,O=C(c1cnco1)N1CCCCC1,O=C(c1cnco1)N1CCCCC1,train
D3R_023390,Cc1ncoc1C(=O)NC[C@H]1CCCC[C@@H]1O,O=C(NCC1CCCCC1)c1cnco1,O=C(NCC1CCCCC1)c1cnco1,valid
D3R_023391,Cc1ncoc1C(=O)Nc1ccc(C#N)cc1,O=C(Nc1ccccc1)c1cnco1,O=C(Nc1ccccc1)c1cnco1,valid
D3R_023392,Cc1ncsc1C(=O)N1CCC(OCc2ccccn2)CC1,O=C(c1cncs1)N1CCC(OCc2ccccn2)CC1,O=C(c1cncs1)N1CCC(OCc2ccccn2)CC1,train
D3R_023393,Cc1ncsc1C(=O)N1CCCC1,O=C(c1cncs1)N1CCCC1,O=C(c1cncs1)N1CCCC1,train
D3R_023394,Cc1ncsc1C(=O)N1CC[C@@H](C)[C@@H](O)C1,O=C(c1cncs1)N1CCCCC1,O=C(c1cncs1)N1CCCCC1,train
D3R_023395,Cc1ncsc1C(=O)NCCOc1cccc(C(C)(C)C)c1,O=C(NCCOc1ccccc1)c1cncs1,O=C(NCCOc1ccccc1)c1cncs1,valid
D3R_023396,Cc1ncsc1C(=O)NCc1ccc(Br)s1,O=C(NCc1cccs1)c1cncs1,O=C(NCc1cccs1)c1cncs1,valid
D3R_023397,Cc1ncsc1C(=O)NCc1cccc(F)c1,O=C(NCc1ccccc1)c1cncs1,O=C(NCc1ccccc1)c1cncs1,train
D3R_023398,Cc1ncsc1C(=O)NNC(=O)N1CC[C@@H](OCCC(C)C)C1,O=C(NNC(=O)N1CCCC1)c1cncs1,O=C(NNC(=O)N1CCCC1)c1cncs1,train
D3R_023399,Cc1ncsc1C(=O)NNC(=O)[C@@H](C)Sc1ccccn1,O=C(CSc1ccccn1)NNC(=O)c1cncs1,O=C(CSc1ccccn1)NNC(=O)c1cncs1,valid
D3R_023400,Cc1ncsc1C(=O)N[C@H](C)c1ccc(F)cc1,O=C(NCc1ccccc1)c1cncs1,O=C(NCc1ccccc1)c1cncs1,train
D3R_023401,Cc1ncsc1C(=O)Nc1ccc(Br)cc1N,O=C(Nc1ccccc1)c1cncs1,O=C(Nc1ccccc1)c1cncs1,train
D3R_023402,Cc1ncsc1C(=O)Oc1ccc(Oc2nccs2)cc1,O=C(Oc1ccc(Oc2nccs2)cc1)c1cncs1,O=C(Oc1ccc(Oc2nccs2)cc1)c1cncs1,valid
D3R_023403,Cc1ncsc1CCOC(=O)CCc1nc2c(F)cccc2[nH]1,O=C(CCc1nc2ccccc2[nH]1)OCCc1cncs1,O=C(CCc1nc2ccccc2[nH]1)OCCc1cncs1,valid
D3R_023404,Cc1ncsc1CCOC(=O)[C@H]1CC(=O)N(CC(F)(F)F)C1,O=C1C[C@H](C(=O)OCCc2cncs2)CN1,O=C1CC(C(=O)OCCc2cncs2)CN1,valid
D3R_023405,Cc1ncsc1CCOc1ccc(N)c(OC(C)(C)C)n1,c1ccc(OCCc2cncs2)nc1,c1ccc(OCCc2cncs2)nc1,valid
D3R_023406,Cc1ncsc1CCS(=O)(=O)[C@H](C)c1ccc(C(F)(F)F)cc1,O=S(=O)(CCc1cncs1)Cc1ccccc1,O=S(=O)(CCc1cncs1)Cc1ccccc1,train
D3R_023407,Cc1ncsc1CC[C@@H](CO)c1cccc(Cl)c1,c1ccc(CCCc2cncs2)cc1,c1ccc(CCCc2cncs2)cc1,train
D3R_023408,Cc1ncsc1CN(C)C(=O)CC[C@@H](C)O,c1cscn1,c1cscn1,train
D3R_023409,Cc1ncsc1CN(C)C[C@@H]1CCCC(C)(C)C1=O,O=C1CCCC[C@H]1CNCc1cncs1,O=C1CCCCC1CNCc1cncs1,train
D3R_023410,Cc1ncsc1CN(C)[C@@H](C)Cc1ccc(O)cc1,c1ccc(CCNCc2cncs2)cc1,c1ccc(CCNCc2cncs2)cc1,train
D3R_023411,Cc1ncsc1CN(C)[C@@H]1CCCC(=O)C1,O=C1CCC[C@@H](NCc2cncs2)C1,O=C1CCCC(NCc2cncs2)C1,test
D3R_023412,Cc1ncsc1CN(C)[C@H]1CCCC[C@@H]1S(C)(=O)=O,c1ncc(CNC2CCCCC2)s1,c1ncc(CNC2CCCCC2)s1,train
D3R_023413,Cc1ncsc1CN(C)c1cncc(CO)n1,c1cnc(NCc2cncs2)cn1,c1cnc(NCc2cncs2)cn1,train
D3R_023414,Cc1ncsc1CN1CCN(Cc2scnc2C)CC1,c1ncc(CN2CCN(Cc3cncs3)CC2)s1,c1ncc(CN2CCN(Cc3cncs3)CC2)s1,train
D3R_023415,Cc1ncsc1CN1CC[C@H](Nc2ccccc2)C1,c1ccc(N[C@H]2CCN(Cc3cncs3)C2)cc1,c1ccc(NC2CCN(Cc3cncs3)C2)cc1,train
D3R_023416,Cc1ncsc1CNC(=O)N(C)[C@H](C)Cc1cccs1,O=C(NCCc1cccs1)NCc1cncs1,O=C(NCCc1cccs1)NCc1cncs1,train
D3R_023417,Cc1ncsc1CNC(=O)[C@H](C)CC1CCCC1,O=C(CCC1CCCC1)NCc1cncs1,O=C(CCC1CCCC1)NCc1cncs1,train
D3R_023418,Cc1ncsc1CNC(=O)[C@H](C)c1ccsc1,O=C(Cc1ccsc1)NCc1cncs1,O=C(Cc1ccsc1)NCc1cncs1,train
D3R_023419,Cc1ncsc1CNC(=O)c1ccncc1C#CCO,O=C(NCc1cncs1)c1ccncc1,O=C(NCc1cncs1)c1ccncc1,valid
D3R_023420,Cc1ncsc1CNCc1cc(Cl)cc2cccnc12,c1cnc2c(CNCc3cncs3)cccc2c1,c1cnc2c(CNCc3cncs3)cccc2c1,train
D3R_023421,Cc1ncsc1COC(=O)c1ccc2c(c1)[nH]c(=O)n2C,O=C(OCc1cncs1)c1ccc2[nH]c(=O)[nH]c2c1,O=C(OCc1cncs1)c1ccc2[nH]c(=O)[nH]c2c1,train
D3R_023422,Cc1nn(C(C)C)c(C)c1NC(=O)NCC(C)(C)C[C@@H](C)O,c1cn[nH]c1,c1cn[nH]c1,train
D3R_023423,Cc1nn(C(C)C)cc1S(=O)(=O)Cl,c1cn[nH]c1,c1cn[nH]c1,train
D3R_023424,Cc1nn(C(F)F)c(C)c1CC(=O)NCC(=O)OC1CCCCC1,O=C(Cc1cn[nH]c1)NCC(=O)OC1CCCCC1,O=C(Cc1cn[nH]c1)NCC(=O)OC1CCCCC1,test
D3R_023425,Cc1nn(C)c(=O)c(C(=O)NCC(=O)NCC(C)C)c1C,O=c1cccn[nH]1,O=c1cccn[nH]1,train
D3R_023426,Cc1nn(C)c(=O)c(C(=O)NCCCOCC2CCOCC2)c1C,O=C(NCCCOCC1CCOCC1)c1ccn[nH]c1=O,O=C(NCCCOCC1CCOCC1)c1ccn[nH]c1=O,train
D3R_023427,Cc1nn(C)c(C)c1/C=C/C(=O)NCc1ccc(Oc2ccc(F)cc2)cc1,O=C(/C=C/c1cn[nH]c1)NCc1ccc(Oc2ccccc2)cc1,O=C(C=Cc1cn[nH]c1)NCc1ccc(Oc2ccccc2)cc1,test
D3R_023428,Cc1nn(C)c(C)c1C(=O)C(=O)N[C@@H](c1ccccc1)c1ccncc1,O=C(N[C@@H](c1ccccc1)c1ccncc1)C(=O)c1cn[nH]c1,O=C(NC(c1ccccc1)c1ccncc1)C(=O)c1cn[nH]c1,valid
D3R_023429,Cc1nn(C)c(C)c1CC(=O)N1CCSC(C)(C)C1,O=C(Cc1cn[nH]c1)N1CCSCC1,O=C(Cc1cn[nH]c1)N1CCSCC1,train
D3R_023430,Cc1nn(C)c(C)c1CC(=O)OC[C@@H]1COc2ccccc2O1,O=C(Cc1cn[nH]c1)OC[C@@H]1COc2ccccc2O1,O=C(Cc1cn[nH]c1)OCC1COc2ccccc2O1,train
D3R_023431,Cc1nn(C)c(C)c1CCC(=O)N1CCN(Cc2ccccn2)CC1,O=C(CCc1cn[nH]c1)N1CCN(Cc2ccccn2)CC1,O=C(CCc1cn[nH]c1)N1CCN(Cc2ccccn2)CC1,test
D3R_023432,Cc1nn(C)c(C)c1CCC(=O)NCCS(=O)(=O)c1ccc(F)cc1,O=C(CCc1cn[nH]c1)NCCS(=O)(=O)c1ccccc1,O=C(CCc1cn[nH]c1)NCCS(=O)(=O)c1ccccc1,valid
D3R_023433,Cc1nn(C)c(C)c1CCCNC(=O)NNC(=O)c1ccccc1,O=C(NCCCc1cn[nH]c1)NNC(=O)c1ccccc1,O=C(NCCCc1cn[nH]c1)NNC(=O)c1ccccc1,valid
D3R_023434,Cc1nn(C)c(C)c1CCCNC(=O)N[C@@H]1c2ccccc2C[C@H]1C,O=C(NCCCc1cn[nH]c1)N[C@H]1CCc2ccccc21,O=C(NCCCc1cn[nH]c1)NC1CCc2ccccc21,train
D3R_023435,Cc1nn(C)c(C)c1CCNC(=O)[C@H]1COc2ccc(F)cc2C1,O=C(NCCc1cn[nH]c1)[C@H]1COc2ccccc2C1,O=C(NCCc1cn[nH]c1)C1COc2ccccc2C1,train
D3R_023436,Cc1nn(C)c(C)c1CN(C)C(=O)[C@H]1CC(=O)N(Cc2ccccn2)C1,O=C(NCc1cn[nH]c1)[C@H]1CC(=O)N(Cc2ccccn2)C1,O=C(NCc1cn[nH]c1)C1CC(=O)N(Cc2ccccn2)C1,test
D3R_023437,Cc1nn(C)c(C)c1CNC(=O)c1ccc(Br)o1,O=C(NCc1cn[nH]c1)c1ccco1,O=C(NCc1cn[nH]c1)c1ccco1,train
D3R_023438,Cc1nn(C)c(C)c1CNc1nc(Cl)ncc1F,c1cc(NCc2cn[nH]c2)ncn1,c1cc(NCc2cn[nH]c2)ncn1,train
D3R_023439,Cc1nn(C)c(C)c1C[C@@H](C)NC(=O)c1ccc(N2CCC(O)CC2)cc1,O=C(NCCc1cn[nH]c1)c1ccc(N2CCCCC2)cc1,O=C(NCCc1cn[nH]c1)c1ccc(N2CCCCC2)cc1,test
D3R_023440,Cc1nn(C)c(C)c1C[C@H](C)NC(=O)c1ccc(Cl)c(N2CCCCC2)c1,O=C(NCCc1cn[nH]c1)c1cccc(N2CCCCC2)c1,O=C(NCCc1cn[nH]c1)c1cccc(N2CCCCC2)c1,train
D3R_023441,Cc1nn(C)c(C)c1C[C@H](C)NC(=O)c1ccc2[nH]c(=S)oc2c1,O=C(NCCc1cn[nH]c1)c1ccc2[nH]c(=S)oc2c1,O=C(NCCc1cn[nH]c1)c1ccc2[nH]c(=S)oc2c1,train
D3R_023442,Cc1nn(C)c(C)c1NC(=O)COc1ccc(C(=O)c2ccccc2)cc1,O=C(COc1ccc(C(=O)c2ccccc2)cc1)Nc1cn[nH]c1,O=C(COc1ccc(C(=O)c2ccccc2)cc1)Nc1cn[nH]c1,train
D3R_023443,Cc1nn(C)c(C)c1NC(=O)CSC[C@@H](O)CO,c1cn[nH]c1,c1cn[nH]c1,train
D3R_023444,Cc1nn(C)c(C)c1NC(=O)[C@@H](C)OC(=O)/C=C/c1ccncc1,O=C(COC(=O)/C=C/c1ccncc1)Nc1cn[nH]c1,O=C(COC(=O)C=Cc1ccncc1)Nc1cn[nH]c1,train
D3R_023445,Cc1nn(C)c(C)c1NC(=S)NCc1cccnc1,S=C(NCc1cccnc1)Nc1cn[nH]c1,S=C(NCc1cccnc1)Nc1cn[nH]c1,train
D3R_023446,Cc1nn(C)c(C)c1OCC(=O)NC[C@H](O)c1ccccc1F,O=C(COc1cn[nH]c1)NCCc1ccccc1,O=C(COc1cn[nH]c1)NCCc1ccccc1,valid
D3R_023447,Cc1nn(C)c(C)c1OS(=O)(=O)c1ccc(C(=O)C(C)C)cc1,O=S(=O)(Oc1cn[nH]c1)c1ccccc1,O=S(=O)(Oc1cn[nH]c1)c1ccccc1,train
D3R_023448,Cc1nn(C)c(C)c1OS(=O)(=O)c1cccc(Br)c1,O=S(=O)(Oc1cn[nH]c1)c1ccccc1,O=S(=O)(Oc1cn[nH]c1)c1ccccc1,train
D3R_023449,Cc1nn(C)c(C)c1O[C@H](C)[C@@H](C)O,c1cn[nH]c1,c1cn[nH]c1,train
D3R_023450,Cc1nn(C)c(C)c1[C@@H](C)C(=O)Nc1ccc(F)c(C#N)c1,O=C(Cc1cn[nH]c1)Nc1ccccc1,O=C(Cc1cn[nH]c1)Nc1ccccc1,train
D3R_023451,Cc1nn(C)c(C)c1[C@@H](OC(=O)c1ccncc1Cl)C(F)(F)F,O=C(OCc1cn[nH]c1)c1ccncc1,O=C(OCc1cn[nH]c1)c1ccncc1,train
D3R_023452,Cc1nn(C)c(C)c1[C@@H]1CCCN1C(=O)[C@@H]1CCOC1,O=C([C@@H]1CCOC1)N1CCC[C@H]1c1cn[nH]c1,O=C(C1CCOC1)N1CCCC1c1cn[nH]c1,train
D3R_023453,Cc1nn(C)c(C)c1[C@H](NC(=O)Nc1cccc2ccccc12)C(F)(F)F,O=C(NCc1cn[nH]c1)Nc1cccc2ccccc12,O=C(NCc1cn[nH]c1)Nc1cccc2ccccc12,train
D3R_023454,Cc1nn(C)c(C)c1[C@H]1CCCN1C(=O)CCCOc1ccccc1,O=C(CCCOc1ccccc1)N1CCC[C@@H]1c1cn[nH]c1,O=C(CCCOc1ccccc1)N1CCCC1c1cn[nH]c1,test
D3R_023455,Cc1nn(C)c(COc2coc(CO)cc2=O)c1Br,O=c1ccocc1OCc1ccn[nH]1,O=c1ccocc1OCc1ccn[nH]1,train
D3R_023456,Cc1nn(C)c(C[C@@H](CO)c2cccc(F)c2)c1Cl,c1ccc(CCc2ccn[nH]2)cc1,c1ccc(CCc2ccn[nH]2)cc1,train
D3R_023457,Cc1nn(C)c(Cl)c1CN1CCOC[C@@H]1C(N)=O,c1n[nH]cc1CN1CCOCC1,c1n[nH]cc1CN1CCOCC1,train
D3R_023458,Cc1nn(C)c(Cl)c1CN1[C@H](C)COC[C@H]1C,c1n[nH]cc1CN1CCOCC1,c1n[nH]cc1CN1CCOCC1,train
D3R_023459,Cc1nn(C)c(Cl)c1CNc1ccc(OC(C)C)cc1,c1ccc(NCc2cn[nH]c2)cc1,c1ccc(NCc2cn[nH]c2)cc1,train
D3R_023460,Cc1nn(C)c(Cl)c1COC(=O)c1cccc(S(C)(=O)=O)c1,O=C(OCc1cn[nH]c1)c1ccccc1,O=C(OCc1cn[nH]c1)c1ccccc1,train
D3R_023461,Cc1nn(C)c(Cl)c1CSCC(=O)N[C@@H](C)C(C)C,c1cn[nH]c1,c1cn[nH]c1,train
D3R_023462,Cc1nn(C)c(Cl)c1CS[C@H](C)C(=O)N[C@H]1CCCC[C@@H]1C,O=C(CSCc1cn[nH]c1)NC1CCCCC1,O=C(CSCc1cn[nH]c1)NC1CCCCC1,train
D3R_023463,Cc1nn(C)c(Cl)c1[C@@H](O)c1ccc(F)cc1,c1ccc(Cc2cn[nH]c2)cc1,c1ccc(Cc2cn[nH]c2)cc1,train
D3R_023464,Cc1nn(C)c(Cl)c1[C@H](O)C1CCOCC1,c1n[nH]cc1CC1CCOCC1,c1n[nH]cc1CC1CCOCC1,train
D3R_023465,Cc1nn(C)c(Cl)c1[C@H](O)C[C@H]1CCCc2ccccc21,c1ccc2c(c1)CCC[C@@H]2CCc1cn[nH]c1,c1ccc2c(c1)CCCC2CCc1cn[nH]c1,test
D3R_023466,Cc1nn(C)c(NC(=O)[C@@H](C)CCOc2ccccc2)c1C,O=C(CCCOc1ccccc1)Nc1ccn[nH]1,O=C(CCCOc1ccccc1)Nc1ccn[nH]1,train
D3R_023467,Cc1nn(C)c(Oc2cccnc2)c1/C=C/C(=O)c1ccsc1,O=C(/C=C/c1cn[nH]c1Oc1cccnc1)c1ccsc1,O=C(C=Cc1cn[nH]c1Oc1cccnc1)c1ccsc1,train
D3R_023468,Cc1nn(C)c2c1S(=O)(=O)N(C)C(N(C)C)=N2,O=S1(=O)NC=Nc2[nH]ncc21,O=S1(=O)NC=Nc2[nH]ncc21,train
D3R_023469,Cc1nn(C)c2c1S(=O)(=O)N=C(N(C)C)N2,O=S1(=O)N=CNc2[nH]ncc21,O=S1(=O)N=CNc2[nH]ncc21,train
D3R_023470,Cc1nn(C)c2c1SC1=NSSC1=N2,c1n[nH]c2c1SC1=NSSC1=N2,c1n[nH]c2c1SC1=NSSC1=N2,train
D3R_023471,Cc1nn(C)c2c1SSC(C#N)=N2,C1=Nc2[nH]ncc2SS1,C1=Nc2[nH]ncc2SS1,valid
D3R_023472,Cc1nn(C)c2c1nc(CCl)n2C,c1nc2cn[nH]c2[nH]1,c1nc2cn[nH]c2[nH]1,test
D3R_023473,Cc1nn(C)c2nc(N[C@H](CO)CC(C)C)sc12,c1nc2[nH]ncc2s1,c1nc2[nH]ncc2s1,train
D3R_023474,Cc1nn(C)c2nc[nH]c(=O)c12,O=c1[nH]cnc2[nH]ncc12,O=c1[nH]cnc2[nH]ncc12,train
D3R_023475,Cc1nn(C)c2ncc(CNn3c(C)ccc3C)cc12,c1ccn(NCc2cnc3[nH]ncc3c2)c1,c1ccn(NCc2cnc3[nH]ncc3c2)c1,valid
D3R_023476,Cc1nn(C)c2ncc(NC(=O)/C=C/c3ccc(Br)cc3)cc12,O=C(/C=C/c1ccccc1)Nc1cnc2[nH]ncc2c1,O=C(C=Cc1ccccc1)Nc1cnc2[nH]ncc2c1,train
D3R_023477,Cc1nn(C)c2ncc(NC(=O)CCOC3CCOCC3)cc12,O=C(CCOC1CCOCC1)Nc1cnc2[nH]ncc2c1,O=C(CCOC1CCOCC1)Nc1cnc2[nH]ncc2c1,train
D3R_023478,Cc1nn(C)c2ncc(NC(=O)COc3ccc4ccccc4c3)cc12,O=C(COc1ccc2ccccc2c1)Nc1cnc2[nH]ncc2c1,O=C(COc1ccc2ccccc2c1)Nc1cnc2[nH]ncc2c1,test
D3R_023479,Cc1nn(C)c2ncc(NC(=O)NCCCc3ccc(N(C)C)cc3)cc12,O=C(NCCCc1ccccc1)Nc1cnc2[nH]ncc2c1,O=C(NCCCc1ccccc1)Nc1cnc2[nH]ncc2c1,train
D3R_023480,Cc1nn(C)c2sc(C(=O)NOCC(N)=O)cc12,c1cc2cn[nH]c2s1,c1cc2cn[nH]c2s1,train
D3R_023481,Cc1nn(C)cc1CCC(=O)N(C)Cc1nccn1Cc1ccccc1,O=C(CCc1cn[nH]c1)NCc1nccn1Cc1ccccc1,O=C(CCc1cn[nH]c1)NCc1nccn1Cc1ccccc1,test
D3R_023482,Cc1nn(C)cc1CN(C)[C@H](C)[C@@H](C)c1ccc(Cl)cc1,c1ccc(CCNCc2cn[nH]c2)cc1,c1ccc(CCNCc2cn[nH]c2)cc1,train
D3R_023483,Cc1nn(C)cc1CN(Cc1ccccc1)CC(F)F,c1ccc(CNCc2cn[nH]c2)cc1,c1ccc(CNCc2cn[nH]c2)cc1,train
D3R_023484,Cc1nn(C)cc1CN(Cc1ccccc1)C[C@@H](O)c1ccsc1,c1ccc(CN(CCc2ccsc2)Cc2cn[nH]c2)cc1,c1ccc(CN(CCc2ccsc2)Cc2cn[nH]c2)cc1,train
D3R_023485,Cc1nn(C)cc1CN1CCOC[C@H]1CC(C)C,c1n[nH]cc1CN1CCOCC1,c1n[nH]cc1CN1CCOCC1,train
D3R_023486,Cc1nn(C)cc1CN1C[C@@H](c2ccsc2)O[C@@H](C)C1,c1cc([C@@H]2CN(Cc3cn[nH]c3)CCO2)cs1,c1cc(C2CN(Cc3cn[nH]c3)CCO2)cs1,train
D3R_023487,Cc1nn(C)cc1Cn1nc(C)c(N)c1C,c1cnn(Cc2cn[nH]c2)c1,c1cnn(Cc2cn[nH]c2)c1,train
